timestamp,position_x,position_y,position_z
1739880374.895219,0.6239265795978999,-0.24882712261201245,0.07821066978323121
1739880374.895219,0.6272819022712529,-0.2467605965695404,0.07663517383162888
1739880374.895219,0.6289569496080002,-0.24572863421918767,0.07585095778412698
1739880374.895219,0.6306301542130178,-0.24469761742399898,0.07506900039347097
1739880374.895219,0.6338677790378479,-0.2447116649452027,0.07503249438596615
1739880374.895219,0.6343055024308164,-0.24468794361233126,0.07303412013350075
1739880374.895219,0.6370263484055155,-0.2431309271285591,0.07087056200706554
1739880374.895219,0.6380792055799319,-0.24260401416341715,0.0694832502673215
1739880374.895219,0.6391320627543483,-0.2420771011982752,0.06809593852757734
1739880374.895219,0.6429641116001348,-0.2415898130266928,0.06869214461308981
1739880374.895219,0.6446234163984454,-0.24056232685911638,0.06792634292543487
1739880374.895219,0.6479366580394074,-0.23851008086925352,0.06640165460017144
1739880374.895219,0.6501970386188188,-0.23698474151171556,0.06626427746989094
1739880374.895219,0.6533952185937312,-0.23699477124937318,0.06626348309096264
1739880374.895219,0.6556470049064486,-0.23547031558674447,0.06613527641259542
1739880374.895219,0.6566892533861537,-0.23494871184959887,0.06476194336537855
1739880374.895219,0.6592724867044018,-0.23545676355822232,0.06414617977682979
1739880374.895219,0.6619547700644698,-0.23391393170518515,0.06203011863533714
1739880374.895219,0.6629952504283897,-0.2333932128393722,0.06065911537020818
1739880374.895219,0.6640357318701005,-0.23287249343416805,0.05928811068491335
1739880374.895219,0.6654182552002433,-0.23438066104651456,0.05741692537979204
1739880374.895219,0.6658644709295043,-0.23435947774008603,0.055412007775169636
1739880374.895219,0.6669067196786572,-0.23383787386809252,0.05403867437291132
1739880374.895219,0.6688887025555923,-0.23484726022792646,0.05279703971621219
1739880374.895219,0.6733366010088387,-0.2318058939805785,0.05259970723566387
1739880374.895219,0.6755552463933209,-0.230287865218063,0.052508029675950585
1739880374.895219,0.6798803603287504,-0.22929225203083492,0.053830996632820205
1739880374.895219,0.6832633748584895,-0.22677702955462875,0.05503217641181879
1739880374.895219,0.6854662822652885,-0.2252634829705873,0.05495891286911003
1739880374.895219,0.6897607877057826,-0.224259421478892,0.05630594244315734
1739880374.895219,0.6931211665896337,-0.2217487391378179,0.05753230170076706
1739880374.895219,0.6973919580572442,-0.2207361646813487,0.05889662690926023
1739880374.895219,0.7011684952409032,-0.21821934157680678,0.05815767414765849
1739880374.895219,0.7027629261302191,-0.21721247465159077,0.057469058971098
1739880374.895219,0.7046911164754679,-0.21819446893429395,0.05626112558440244
1739880374.895219,0.7062821699806153,-0.2171875718880374,0.0555759684356244
1739880374.895219,0.7076332686812309,-0.21866901580300135,0.05371713140339829
1739880374.895219,0.7080727720246072,-0.21866137392998408,0.05172802850375591
1739880374.895219,0.7085139781439125,-0.2186529115053264,0.04973651814071556
1739880374.895219,0.7104455347559968,-0.21963662343488688,0.048526478158705144
1739880374.895219,0.7120323360502822,-0.21862845212137405,0.047844594981576116
1739880374.895219,0.7155454925026222,-0.21860321686998985,0.04595702713343641
1739880374.895219,0.7171270769143819,-0.21759595937242693,0.04528085638043833
1739880374.895219,0.7201854099194581,-0.2175758276002805,0.045395777584172126
1739880374.895219,0.7217617785264829,-0.21656948337927617,0.04472531783513889
1739880374.895219,0.7248099385443113,-0.21654595765397133,0.04484783525098468
1739880374.895219,0.7258185976741561,-0.21604116404488694,0.043518761672691086
1739880374.895219,0.7277366980709574,-0.21701801751326155,0.04231714774129636
1739880374.895219,0.7293052155901705,-0.21601223173888073,0.041654540296363174
1739880374.895219,0.731779889960822,-0.21648632764660047,0.04112157201849109
1739880374.895219,0.734350147605187,-0.21497749058171645,0.03913801568805164
1739880374.895219,0.7373727380695165,-0.21494807756101864,0.03928143544256402
1739880374.895219,0.7394847383894779,-0.21344268350630335,0.03930239440299299
1739880374.895219,0.7424954812583201,-0.21340902585976618,0.039454460934001956
1739880374.895219,0.7445988801910808,-0.2119045107853167,0.03948459406208049
1739880374.895219,0.7470480940591415,-0.21236930239093488,0.038969897307382206
1739880374.895219,0.7491436419040904,-0.2108653457631089,0.039007882739560795
1739880374.895219,0.7521324229484426,-0.21082398023354232,0.03917627294614179
1739880374.895219,0.7542193084923642,-0.20932097296879626,0.03922335469933835
1739880374.895219,0.7571961693659999,-0.20927541419775253,0.03940031220150053
1739880374.895219,0.761155504867695,-0.20873136145704796,0.03827804046937977
1739880374.895219,0.7626858063982244,-0.20773279873938222,0.037657826581355525
1739880374.895219,0.7651045903860578,-0.20818566687838957,0.037164639410611655
1739880374.895219,0.766630556013163,-0.20718756880364675,0.036548971445788725
1739880374.895219,0.7685066254710402,-0.20814302316522604,0.0353736926701681
1739880374.895219,0.7694931877341809,-0.20764928815538797,0.034073735332267985
1739880374.895219,0.7713692610791923,-0.20860474884978453,0.032898457101408596
1739880374.895219,0.7732453434705591,-0.209560196738669,0.03172316128379771
1739880374.895219,0.7742318928002102,-0.20906646820152575,0.030423220987887745
1739880374.895219,0.7766380084735198,-0.20951546255391573,0.029939920135943043
1739880374.895219,0.780097335041867,-0.20894823940324858,0.030844657102178874
1739880374.895219,0.7821352834397186,-0.2074425309213973,0.030937792903340422
1739880374.895219,0.7850527796905835,-0.20737744320210139,0.03115926750327247
1739880374.895219,0.7870819970993127,-0.2058727418005093,0.0312614206892976
1739880374.895219,0.7899876457546902,-0.205803409455374,0.03149154206572624
1739880374.895219,0.7928866219421654,-0.20573058841447456,0.031725966930265526
1739880374.895219,0.7949020507506774,-0.20422599955500353,0.0318416421634673
1739880374.895219,0.7972701505449148,-0.20465840514478306,0.0313838688827639
1739880374.895219,0.7996349352860261,-0.20508902755941272,0.030928292825499804
1739880374.895219,0.8011219867589664,-0.20409343421067228,0.03035228390227962
1739880374.895219,0.8029661277358275,-0.20503263229747204,0.029197010010566515
1739880374.895219,0.8038404997020883,-0.2064571362074108,0.02931954859643282
