timestamp,position_x,position_y,position_z
1739892426.6459615,0.6019651542023731,-0.5155057552399154,0.19501759503802973
1739892426.6459615,0.6022293100897453,-0.5113131609495003,0.19144328831015822
1739892426.6459615,0.6045751028718828,-0.5068000834785131,0.18919873043691027
1739892426.6459615,0.6048090842279931,-0.5020165564186179,0.18776224988255297
1739892426.6459615,0.6089159231741256,-0.49202118517691557,0.18911849095293998
1739892426.6459615,0.6106156630076953,-0.4856900903822909,0.1874155295553136
1739892426.6459615,0.6103711128211576,-0.4816741977114976,0.18538439339011914
1739892426.6459615,0.6126947592746533,-0.4772211242143552,0.1831819618738174
1739892426.6459615,0.6148651008831854,-0.4702206412553042,0.1821296192095505
1739892426.6459615,0.6151251967413403,-0.46606006485923973,0.1785740705238712
1739892426.6459615,0.6139279110651962,-0.463453905271938,0.17528487793673309
1739892426.6459615,0.6138720457769087,-0.462498807576917,0.16992212920978467
1739892426.6459615,0.6131908816317431,-0.4596749863482356,0.16506443616278987
1739892426.6459615,0.6139345849147049,-0.4547646129722827,0.16211076599204688
1739892426.6459615,0.6148012717166773,-0.4518737393151508,0.1601785051125736
1739892426.6459615,0.6155449433647134,-0.4469634036851517,0.15722486933222568
1739892426.6459615,0.6153460816965679,-0.44340107382662447,0.15297566244655292
1739892426.6459615,0.615273431792331,-0.4418473129977157,0.1497404353752465
1739892426.6459615,0.6141409557659538,-0.4395845784721916,0.14416582221902163
1739892426.6459615,0.6153593876518995,-0.4339748308741565,0.14184492066200327
1739892426.6459615,0.618629918856148,-0.4282125486109644,0.1409566406779471
1739892426.6459615,0.6197855570177347,-0.42219472697874955,0.14088577798924018
1739892426.6459615,0.622575126261912,-0.417127154588867,0.1393651980248397
1739892426.6459615,0.623318121338788,-0.4122214704139184,0.13641434758398818
1739892426.6459615,0.6245254573227834,-0.4066742172528683,0.1341317727163449
1739892426.6459615,0.629153593523244,-0.3990914951990339,0.13531988650703375
1739892426.6459615,0.6298350838209018,-0.39381514160300096,0.1346384390647941
1739892426.6459615,0.6335177725670152,-0.38756678148117124,0.13452487493068765
1739892426.6459615,0.6347118880308029,-0.3820960903601189,0.132289085942094
1739892426.6459615,0.636823756506304,-0.37539251400055335,0.13142142640620502
1739892426.6459615,0.6385931125459583,-0.37131448203698075,0.13088847872338816
1739892426.6459615,0.6397807145400649,-0.3658840195342488,0.12867707755318403
1739892426.6459615,0.6415998866303221,-0.3621970979337395,0.1258908966501907
1739892426.6459615,0.6418730896966098,-0.3579904971638797,0.12230489678185807
1739892426.6459615,0.6441478793842288,-0.35369810718257283,0.12021017443059479
1739892426.6459615,0.6443608583383771,-0.34914202589969096,0.11890429871877872
1739892426.6459615,0.6470828122742021,-0.3442698747180855,0.11751840869610908
1739892426.6459615,0.6482610930733488,-0.33888209319238555,0.11533396892385628
1739892426.6459615,0.6514226198049238,-0.3334510566186259,0.11467161096673661
1739892426.6459615,0.654573522241442,-0.32804154175770434,0.11402551917095516
1739892426.6459615,0.6572675148449165,-0.3232325543872256,0.1126859168162162
1739892426.6459615,0.6588789275403413,-0.3173280834903705,0.11125026789016323
1739892426.6459615,0.6611171372150253,-0.31312063605999135,0.10921733215948515
1739892426.6459615,0.6633517512273355,-0.3089204334920114,0.1071897353734168
1739892426.6459615,0.6664633730614713,-0.3036002718142757,0.10660899968460791
1739892426.6459615,0.6704413145088303,-0.29718175716932876,0.10749131969435544
1739892426.6459615,0.675275000913518,-0.28968636090523686,0.10985298502584795
1739892426.6459615,0.6789645464309333,-0.2860941006714088,0.10871331751171343
1739892426.6459615,0.6802932234472535,-0.28307580555464046,0.10528515363343838
1739892426.6459615,0.6811951106224937,-0.2805970176068094,0.10111743393421269
1739892426.6459615,0.6829611966022465,-0.27701768827065326,0.09841255920156977
1739892426.6459615,0.6879145230292932,-0.27182757458018286,0.09951013191937863
1739892426.6459615,0.6931467411716992,-0.2642241257364795,0.10041476089186152
1739892426.6459615,0.6965783995347566,-0.2585537808001868,0.1007226656945438
1739892426.6459615,0.7001974256512282,-0.25504390004474436,0.09965872020696742
1739892426.6459615,0.7027667577979431,-0.25047244772241456,0.0985020565804654
1739892426.6459615,0.7059514418936547,-0.2475087286167615,0.09670550866306038
1739892426.6459615,0.7102492721148614,-0.2411102213938126,0.09623460791411342
1739892426.6459615,0.7186008477082493,-0.23265329032004695,0.09649738469618907
1739892426.6459615,0.7199084021931088,-0.22969618839694494,0.09311137431063377
1739892426.6459615,0.7223616339243548,-0.22800303980389414,0.08744339781307398
1739892426.6459615,0.724478098332987,-0.2240163697238105,0.08558307804031029
1739892426.6459615,0.7292000378894584,-0.21909083835385246,0.08692605851617718
1739892426.6459615,0.7355824285374708,-0.21239613566838583,0.08901634721545071
1739892426.6459615,0.7402373782075686,-0.20752958747954092,0.0904209827662028
1739892426.6459615,0.741923834014264,-0.2041116498998391,0.08783806953485651
