timestamp,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
1738670718.0895364,0.46096298778028366,-0.3309263322027297,1.181323594955575,0.4145693641092681,-0.05305559280791492,0.88575910140332,0.20186173657981984
1738670718.0945563,0.46203557923069916,-0.33154158910385073,1.180159062418514,0.4163831827004397,-0.05279641760841387,0.8849736872643041,0.20164115726158627
1738670718.0994067,0.46305966464026294,-0.3321446402133204,1.1790271964047547,0.4181552566542599,-0.05254004406535316,0.884200474220655,0.20143298262695156
1738670718.1045456,0.46408301559983783,-0.3327344018761865,1.1778928656967924,0.41993321649331283,-0.05227588969956344,0.8834224691158128,0.20121646578503513
1738670718.1095278,0.4651147118481225,-0.3333122501216181,1.1767471774573832,0.421731832814206,-0.05200073594128776,0.8826345053821432,0.2009838664210499
1738670718.1145039,0.4661302406110045,-0.3338881505105839,1.1756075771397287,0.42351848119048013,-0.05172758993043129,0.8818469505506421,0.20075434823343533
1738670718.1194787,0.4671652239840329,-0.3344505385192062,1.1744533972787017,0.42531901773244096,-0.05144741598736279,0.8810542116032225,0.2005003061333294
1738670718.124489,0.46822093188703956,-0.3350195360877576,1.1732716703199302,0.4271537451024907,-0.05116259521707869,0.8802434645133709,0.2002336387250349
1738670718.12954,0.4692837562197347,-0.3355822057250002,1.1720800438066092,0.42899878972574823,-0.05087241653396171,0.8794250663816219,0.1999589664644181
1738670718.1345732,0.4703613707649073,-0.3361387074738008,1.1708705969072029,0.4308666022061779,-0.050574803722224324,0.8785956329914771,0.19966440348762088
1738670718.1395128,0.4714323215212904,-0.3366852370240696,1.1696618481763068,0.4327331860788483,-0.050272675920681825,0.877762744843156,0.19936702708128945
1738670718.144512,0.4724899736276,-0.3372076382511892,1.1684654483362957,0.4345876879280936,-0.04996112583806881,0.8769333483058043,0.19906112135592313
1738670718.1495154,0.47353934693298083,-0.33772140767463704,1.1672683441246388,0.4364481191479043,-0.04964241303552464,0.8760972201010534,0.19875193345342212
1738670718.1545246,0.4745993901176821,-0.3382266412812789,1.166060139204923,0.4383165985223238,-0.04931974387374872,0.8752560099269673,0.19842640804785122
1738670718.1594977,0.47565766572680046,-0.33873167589684794,1.164845796504321,0.440185284349107,-0.048999659605434294,0.8744110044210196,0.1980942809585148
1738670718.1645298,0.4766845426836784,-0.3392324309455962,1.1636500097381446,0.4420288592274259,-0.04868220996682592,0.8735717506457775,0.1977698827337412
1738670718.1695156,0.4777045137946135,-0.33971203602681854,1.1624600692323035,0.44386839392976213,-0.04835525598506936,0.8727325527431691,0.19743482334994414
1738670718.1745355,0.47873466377858503,-0.34020259403187486,1.161246965954256,0.44573322297107953,-0.048028686696471215,0.8718763340369631,0.19709590898923326
1738670718.1794934,0.4797523179766042,-0.3406837410754658,1.1600420136032759,0.44758307568108974,-0.04770136281282164,0.8710240525926026,0.1967512900969506
1738670718.18452,0.4807691160752742,-0.3411422466891967,1.1588371895694685,0.44943797021620113,-0.04736202744953972,0.8701687416568881,0.1963891807790796
1738670718.1895397,0.4817971154098663,-0.34159920431900764,1.1576145179479365,0.45131326909109176,-0.04701751762267389,0.8693001224583194,0.19601781366208518
1738670718.1944938,0.482870238066282,-0.3420478201354402,1.1563533078257253,0.45322826098206137,-0.04666286313706988,0.8684145797692139,0.1956088911457946
1738670718.19951,0.4839547770171055,-0.34250560762836374,1.1550718477526176,0.4551560763235376,-0.04631229904987501,0.8675183008332796,0.1951925071866653
1738670718.2045152,0.4850191109567341,-0.34292827779302687,1.1538109062869415,0.45706967997900627,-0.045945895431452194,0.866628223836306,0.19476088926481167
1738670718.2095299,0.48607436887289546,-0.3433191983103843,1.1525590412980893,0.45898420686641717,-0.045561132679019296,0.8657361567408315,0.1943156914606357
1738670718.21455,0.4871282811377384,-0.34372228346593514,1.151293463722311,0.46090713529409183,-0.04518185019739555,0.8648333861915265,0.19387219289065608
1738670718.2194877,0.48819945579885987,-0.3441284177690075,1.15000734459549,0.46284245677600794,-0.0448040332638033,0.8639236112850128,0.19340489309504863
1738670718.2244523,0.4892402533621863,-0.34452831787086224,1.148743205304021,0.4647442377826245,-0.04443123780922139,0.8630242960126151,0.1929448704851151
1738670718.2294853,0.4902535689809725,-0.34490058324936385,1.1474992309924528,0.466634611657038,-0.044045720518540686,0.8621264629786496,0.19248396177243204
1738670718.2344952,0.49126241635181067,-0.3452428489033354,1.1462624201828917,0.4685209754474395,-0.04364658401546539,0.8612289967031166,0.19200960003943526
1738670718.2394595,0.49227409055781507,-0.3455982118186061,1.1450120084002888,0.47040948946066724,-0.0432557806090477,0.8603249367776201,0.19153290272911425
1738670718.244484,0.4933132820588724,-0.3459612918716989,1.1437304828300632,0.4723169619238803,-0.042869541804918164,0.8594086049172485,0.19103858159707127
1738670718.2495255,0.49437145084015494,-0.34630443842662795,1.1424343199601226,0.4742378454325986,-0.042472631274436574,0.8584849551375567,0.19052066385182406
1738670718.2545733,0.4954108206467805,-0.3466308400417138,1.1411510170231418,0.47614651540295627,-0.04206956253904199,0.8575628980036852,0.1900013782710984
1738670718.2594519,0.4964241124707947,-0.3469245822583667,1.1398958747007824,0.4780260040205316,-0.04165675229011598,0.8566520080993081,0.18948137504310453
1738670718.2644424,0.4974262790273766,-0.34720068149792105,1.1386483410076276,0.4798988260707895,-0.04123633986329465,0.8557396349163582,0.18896126122508547
1738670718.2694829,0.49842268006332496,-0.3474991230171978,1.137388215802838,0.4817733141972104,-0.0408288667225569,0.8548181988845089,0.18844979231994882
